,fname,provide,title,local,sub_loc,department,sub_dept,info
1832,식중독 예방 수칙(인도네시아어) 2016,공공기관,식중독,,,,,
1833,우간다 국가 개황 및 보건의료 ODA 현황 2016,공공기관,우간다,,,,,개황 및 보건의료 ODA 현황 2016
1834,우즈베키스탄 국가 개황 및 보건의료 ODA 현황 2016,공공기관,우즈베키스탄,,,,,개황 및 보건의료 ODA 현황 2016
1835,파라과이 국가 개황 및 보건의료 ODA 현황 2016,공공기관,파라과이,,,,,개황 및 보건의료 ODA 현황 2016
1836,페루 국가 개황 및 보건의료 ODA 현황 2016,공공기관,페루,,,,,개황 및 보건의료 ODA 현황 2016
1837,필리핀 국가 개황 및 보건의료 ODA 현황 2016,공공기관,필리핀,,,,,개황 및 보건의료 ODA 현황 2016
1838,가나 국가 개황 및 보건의료 ODA 현황 2016,공공기관,가나,,,,,개황 및 보건의료 ODA 현황 2016
1839,몽골 국가 개황 및 보건의료 ODA 현황 2016,공공기관,몽골,,,,,개황 및 보건의료 ODA 현황 2016
1840,필리핀 국가 개황 및 보건의료 ODA 현황 2016,공공기관,필리핀,,,,,개황 및 보건의료 ODA 현황 2016
1841,가나 국가 개황 및 보건의료 ODA 현황 2016,공공기관,가나,,,,,개황 및 보건의료 ODA 현황 2016
1842,몽골 국가 개황 및 보건의료 ODA 현황 2016,공공기관,몽골,,,,,개황 및 보건의료 ODA 현황 2016
1843,스리랑카 국가 개황 및 보건의료 ODA 현황 2016,공공기관,스리랑카,,,,,개황 및 보건의료 ODA 현황 2016
1844,내 건강 지킴이(한국어),공공기관,내,,,,,
1845,내 건강 지킴이(타갈로그어),공공기관,내,,,,,
1846,내 건강 지킴이(캄보디아어),공공기관,내,,,,,
1847,내 건강 지킴이(중국어),공공기관,내,,,,,
1848,내 건강 지킴이(인도네시아어),공공기관,내,,,,,
1849,내 건강 지킴이(영어),공공기관,내,,,,,
1850,내 건강 지킴이(베트남어),공공기관,내,,,,,
1851,내 건강 지킴이(몽골어),공공기관,내,,,,,
1852,외국인근로자 파상풍/디프테리아 예방접종 안내문(한국어),공공기관,외국인근로자,,,,,
1853,내 건강 지킴이(러시아어),공공기관,내,,,,,
1854,외국인근로자 파상풍/디프테리아 예방접종 안내문(영어),공공기관,외국인근로자,,,,,
1855,외국인근로자 파상풍/디프테리아 예방접종 안내문(필리핀어),공공기관,외국인근로자,,,,,
1856,외국인근로자 파상풍/디프테리아 예방접종 안내문(태국어),공공기관,외국인근로자,,,,,
1857,외국인근로자 파상풍/디프테리아 예방접종 안내문(캄보디아),공공기관,외국인근로자,,,,,
1858,외국인근로자 파상풍/디프테리아 예방접종 안내문(중국어),공공기관,외국인근로자,,,,,
1859,외국인근로자 파상풍/디프테리아 예방접종 안내문(인도네시아어),공공기관,외국인근로자,,,,,
1860,외국인근로자 파상풍/디프테리아 예방접종 안내문(우즈벡),공공기관,외국인근로자,,,,,
1861,외국인근로자 파상풍/디프테리아 예방접종 안내문(베트남어),공공기관,외국인근로자,,,,,
1862,외국인근로자 파상풍/디프테리아 예방접종 안내문(몽골어),공공기관,외국인근로자,,,,,
1863,외국인근로자 파상풍/디프테리아 예방접종 안내문(러시아어),공공기관,외국인근로자,,,,,
1864,의료기기 관련 기초자료(기초의학 및 의공학),공공기관,의료기기,,,,,기초자료(기초의학 및 의공학)
1865,의료기기 관련 기초자료(의용전자공학),공공기관,의료기기,,,,,
1866,의료기기 관련 기초자료(의용기계공학),공공기관,의료기기,,,,,
1867,의료기기 관련 기초자료(의료기기),공공기관,의료기기,,,,,
1868,의료기기 관련 기초자료(의료기기 안전관리),공공기관,의료기기,,,,,
1869,질병관리본부 백서,국가행정기관,질병관리본부,,,질병관리본부,,
1870,화성시 필수위탁 의료기관 현황(2015),자치행정기관,화성시,화성시,,,,
1871,공영자전거 무인대여소 대여현황,자치행정기관,공영자전거,,,,,
1872,의약품 판매업소 현황(2015. 1월 현재),자치행정기관,의약품,,,,,현황(2015. 1월 현재)
1873,병원 및 의원 현황(2015. 1월 현재),자치행정기관,병원,,,,,의원 현황(2015. 1월 현재)
1874,소독업소현황,자치행정기관,소독업소현황,,,,,
1875,산후조리원 현황(2014),자치행정기관,산후조리원,,,,,
1876,"의료기관현황(의창구.성산구, 20140321)",자치행정기관,"의료기관현황(의창구.성산구,",,,,,
1877,2014 의무소독대상시설현황,자치행정기관,2014,,,,,
1878,동안구 조산원 현황(2014.6월 기준),자치행정기관,동안구,동안구,,,,
1879,순창군 의약품 판매업소 현황(2014. 9월 현재),자치행정기관,순창군,순창군,,,,판매업소 현황(2014. 9월 현재)
1880,의료기관현황,자치행정기관,의료기관현황,,,,,
1881,소독업소현황,자치행정기관,소독업소현황,,,,,
1882,순창군 병.의원 현황(2014. 9월 현재),자치행정기관,순창군,순창군,,,,현황(2014. 9월 현재)
1883,동물의약품,자치행정기관,동물의약품,,,,,
1884,의료기관 현황,자치행정기관,의료기관,,,,,
1885,치과기공소 현황,자치행정기관,치과기공소,,,,,
1886,안경업소 현황,자치행정기관,안경업소,,,,,
1887,의약업소 현황,자치행정기관,의약업소,,,,,
1888,당진시 의료기관 현황,자치행정기관,당진시,당진시,,,,
1889,미용실현황,자치행정기관,미용실현황,,,,,
1890,의료기관 및 약국현황,자치행정기관,의료기관,,,,,
1891,안양시 동안구 소독업소 현황(2014.2월 기준),자치행정기관,안양시,안양시,동안구,,,소독업소 현황(2014.2월 기준)
1892,암검진기관 현황 (2014.3.21 기준),자치행정기관,암검진기관,,,,,
1893,안전상비의약품 판매업소 정보,자치행정기관,안전상비의약품,,,,,
1894,용인시 수지구 암검진기관 현황,자치행정기관,용인시,용인시,수지구,,,
1895,건강보험심사평가원 요양기관개폐업정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1896,보건복지부 코로나19해외발생 현황,공공기관,보건복지부,,,보건복지부,,
1897,보건복지부 코로나19 시·도발생 현황,공공기관,보건복지부,,,보건복지부,,
1898,보건복지부 코로나19 연령별·성별감염 현황,공공기관,보건복지부,,,보건복지부,,
1899,보건복지부 코로나19 감염 현황,공공기관,보건복지부,,,보건복지부,,
1900,부산광역시 보건소 검사정보,자치행정기관,부산광역시,부산광역시,,,,
1901,건강보험심사평가원 비급여진료비정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1902,전라북도 전주시 급식소 현황,자치행정기관,전라북도,전라북도,전주시,,,
1903,국민건강보험공단 질병예측 정보,공공기관,국민건강보험공단,,,국민건강보험공단,,
1904,부산광역시 종합병원 현황,자치행정기관,부산광역시,부산광역시,,,,
1905,부산광역시 영도구 약국현황,자치행정기관,부산광역시,부산광역시,영도구,,,
1906,부산광역시 영도구 의료기관현황,자치행정기관,부산광역시,부산광역시,영도구,,,
1907,전국 자동심장 충격기 정보 조회 서비스(AED),공공기관,전국,,,,,충격기 정보 조회 서비스(AED)
1908,부산광역시 아토피천식 안심학교 현황,자치행정기관,부산광역시,부산광역시,,,,
1909,인천광역시 정신의료기관 및 시설 현황,자치행정기관,인천광역시,인천광역시,,,,및 시설 현황
1910,경상남도 진주시 의약업소,자치행정기관,경상남도,경상남도,진주시,,,
1911,한국보건산업진흥원 글로벌 보건산업 동향,공공기관,한국보건산업진흥원,,,한국보건산업진흥원,,
1912,경상북도 의료기관 현황서비스,자치행정기관,경상북도,경상북도,,,,
1913,인천광역시 군구별 고위험음주인원 정보,자치행정기관,인천광역시,인천광역시,,,,
1914,인천광역시 군구별 비만율 정보,자치행정기관,인천광역시,인천광역시,,,,
1915,인천광역시 군구별 인구천명당 의사수 정보,자치행정기관,인천광역시,인천광역시,,,,인구천명당 의사수 정보
1916,인천광역시 국토계획/보건위생시설,자치행정기관,인천광역시,인천광역시,,,,
1917,인천광역시 군구별 흡연율 정보,자치행정기관,인천광역시,인천광역시,,,,
1918,인천광역시 의료시설 정보,자치행정기관,인천광역시,인천광역시,,,,
1919,제주특별자치도 서귀포시 서귀포시 금연구역,자치행정기관,제주특별자치도,제주특별자치도,서귀포시,,,
1920,제주특별자치도 서귀포시 서귀포시 보건소현황,자치행정기관,제주특별자치도,제주특별자치도,서귀포시,,,
1921,제주특별자치도 제주시 한방진료실운영현황,자치행정기관,제주특별자치도,제주특별자치도,제주시,,,
1922,건강보험심사평가원 의약품성분약효정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1923,서울특별시 동작구 동물약국 인허가 정보,자치행정기관,서울특별시,서울특별시,동작구,,,동물약국 인허가 정보
1924,울산광역시 동물병원 현황,자치행정기관,울산광역시,울산광역시,,,,
1925,서울특별시 동작구 의원 인허가 정보,자치행정기관,서울특별시,서울특별시,동작구,,,의원 인허가 정보
1926,서울특별시 동작구 동물병원 인허가 정보,자치행정기관,서울특별시,서울특별시,동작구,,,동물병원 인허가 정보
1927,서울특별시 동작구 병원 인허가 정보,자치행정기관,서울특별시,서울특별시,동작구,,,병원 인허가 정보
1928,서울특별시 동작구 약국 인허가 정보,자치행정기관,서울특별시,서울특별시,동작구,,,약국 인허가 정보
1929,경상남도 보건소,자치행정기관,경상남도,경상남도,,,,
1930,경상남도 건강가정지원센터,자치행정기관,경상남도,경상남도,,,,
1931,울산광역시 보건소 현황,자치행정기관,울산광역시,울산광역시,,,,
1932,간암 병기 조사 정보제공 서비스,공공기관,간암,,,,,조사 정보제공 서비스
1933,부산광역시 외국인환자 유치기관,자치행정기관,부산광역시,부산광역시,,,,
1934,건강보험심사평가원 약가기준정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1935,건강보험심사평가원 수가기준정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1936,건강보험심사평가원 병원코드정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1937,건강보험심사평가원 특수진료병원정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1938,건강보험심사평가원 의약품사용정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1939,건강보험심사평가원 진료행위정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1940,건강보험심사평가원 질병정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1941,건강보험심사평가원 병원평가결과정보조회서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1942,건강보험심사평가원 병원정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1943,건강보험심사평가원 약국정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
1944,건강보험심사평가원 의료기관별상세정보서비스,공공기관,건강보험심사평가원,,,건강보험심사평가원,,
